Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;sku;name;description;price;currency;scraped_at;terms;section;stock_remaining
187180;Front of Store;No;Clothing;Yes;647;Zara;312596416-800-2;HOODED TECHNICAL JACKET;Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;109.0;USD;2024-02-19T08:51:06.707251;jackets;MAN;2003
167640;End-cap;Yes;Clothing;Yes;1017;Zara;311287132-251-2;HOODED TECHNICAL JACKET;Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.;109.0;USD;2024-02-19T08:51:07.123755;jackets;MAN;1336
165158;Front of Store;No;Clothing;No;1622;Zara;323675323-700-2;WASHED EFFECT BOMBER JACKET;Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.;109.0;USD;2024-02-19T08:51:07.574182;jackets;MAN;1758
111521;Front of Store;Yes;Clothing;Yes;2553;Zara;323672371-507-2;WASHED TECHNICAL JACKET;Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.;99.9;USD;2024-02-19T08:51:08.034717;jackets;MAN;652
120228;End-cap;No;Clothing;No;2347;Zara;327116625-505-2;100% FEATHER FILL PUFFER JACKET;Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.;89.9;USD;2024-02-19T08:51:09.075286;jackets;MAN;989
133078;Aisle;No;Clothing;Yes;2535;Zara;311302424-409-2;PADDED BOMBER JACKET;Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.;69.9;USD;2024-02-19T08:51:09.691591;jackets;MAN;867
137598;Aisle;No;Clothing;Yes;2839;Zara;329158644-605-2;POCKET JACKET;Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.;139.0;USD;2024-02-19T08:51:16.093596;jackets;MAN;567
138779;Front of Store;Yes;Clothing;Yes;2801;Zara;329300083-705-48;SLIM FIT SUIT JACKET;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;139.0;USD;2024-02-19T08:51:16.538826;jackets;MAN;542
198329;Front of Store;Yes;Clothing;Yes;628;Zara;323212374-510-2;MIXED COLLAR JACKET;Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.;109.0;USD;2024-02-19T08:51:16.995121;jackets;MAN;1625
110295;End-cap;Yes;Clothing;No;1448;Zara;322547863-811-2;HOODED DENIM JACKET;Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.;129.0;USD;2024-02-19T08:51:17.402321;jackets;MAN;1361
196427;Aisle;Yes;Clothing;No;1401;Zara;320600266-745-2;WAXED EFFECT PLAID JACKET;Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.;169.0;USD;2024-02-19T08:51:17.903438;jackets;MAN;1318
110075;Front of Store;Yes;Clothing;Yes;2185;Zara;320771732-800-2;WOOL BLEND FELT TEXTURE JACKET;Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.;159.0;USD;2024-02-19T08:51:18.383516;jackets;MAN;647
132322;Front of Store;Yes;Clothing;No;2135;Zara;289179723-020-2;PRINTED DENIM OVERSHIRT;Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.;12.99;USD;2024-02-19T08:51:30.601748;jackets;MAN;998
199631;Front of Store;Yes;Clothing;No;1269;Zara;327747299-800-2;STRUCTURED TWILL OVERSHIRT;Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.;89.9;USD;2024-02-19T08:51:31.586576;jackets;MAN;1542
182306;Front of Store;No;Clothing;No;2805;Zara;317782501-701-2;COTTON OVERSHIRT;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.;89.9;USD;2024-02-19T08:51:32.152112;jackets;MAN;511
194915;Aisle;Yes;Clothing;No;1796;Zara;311282298-099-2;REVERSIBLE PLAID OVERSHIRT;Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;79.9;USD;2024-02-19T08:51:32.570179;jackets;MAN;978
131298;End-cap;Yes;Clothing;No;2133;Zara;322612356-505-2;PLAID OVERSHIRT;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.;69.9;USD;2024-02-19T08:51:33.175357;jackets;MAN;795
168571;Aisle;No;Clothing;No;1778;Zara;311282631-712-2;POCKET OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.;89.9;USD;2024-02-19T08:51:33.607793;jackets;MAN;1416
154224;End-cap;Yes;Clothing;No;2474;Zara;329282612-401-2;100% LINEN OVERSHIRT;Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;89.9;USD;2024-02-19T08:51:34.039876;jackets;MAN;603
171061;Aisle;No;Clothing;Yes;2032;Zara;320026789-714-2;PLAID OVERSHIRT;Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:34.443542;jackets;MAN;1147
119049;Aisle;No;Clothing;Yes;1659;Zara;323216360-406-2;POCKET DENIM OVERSHIRT;Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.;89.9;USD;2024-02-19T08:51:35.399786;jackets;MAN;1232
158781;End-cap;Yes;Clothing;Yes;2443;Zara;318209963-800-2;FAUX SUEDE OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.;69.9;USD;2024-02-19T08:51:35.881086;jackets;MAN;635
151438;Aisle;No;Clothing;Yes;1137;Zara;316727555-700-2;PLAID OVERSHIRT;Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.;69.9;USD;2024-02-19T08:51:36.352963;jackets;MAN;1773
152871;End-cap;No;Clothing;Yes;1847;Zara;312571093-710-2;TEXTURED POCKET OVERSHIRT;Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.;69.9;USD;2024-02-19T08:51:36.786369;jackets;MAN;1304
126806;End-cap;Yes;Clothing;Yes;2404;Zara;330290387-401-2;POCKET OVERSHIRT;Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.;109.0;USD;2024-02-19T08:51:37.296998;jackets;MAN;729
134104;End-cap;No;Clothing;Yes;1466;Zara;313027279-800-2;OVERSHIRT;Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:37.741280;jackets;MAN;1468
120266;Front of Store;No;Clothing;No;2328;Zara;320671529-802-2;PLAID OVERSHIRT;Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.;59.9;USD;2024-02-19T08:51:38.232540;jackets;MAN;1154
173550;End-cap;No;Clothing;Yes;1431;Zara;323646471-802-2;POCKET OVERSHIRT;Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:38.734215;jackets;MAN;1370
175927;End-cap;No;Clothing;Yes;1506;Zara;312978838-611-2;ZIPPERED WOOL BLEND OVERSHIRT;Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.;109.0;USD;2024-02-19T08:51:39.179120;jackets;MAN;1369
154278;End-cap;No;Clothing;Yes;2749;Zara;336446858-822-2;GEOMETRIC JACQUARD OVERSHIRT;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.;89.9;USD;2024-02-19T08:51:39.644283;jackets;MAN;687
183537;Front of Store;Yes;Clothing;Yes;2434;Zara;281883711-071-2;PAINT PRINT OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.;19.99;USD;2024-02-19T08:51:40.120546;jackets;MAN;579
150424;Front of Store;No;Clothing;Yes;2067;Zara;313008692-514-2;PADDED CORDUROY OVERSHIRT;Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.;79.9;USD;2024-02-19T08:51:40.636181;jackets;MAN;1080
183825;Aisle;Yes;Clothing;Yes;2989;Zara;281593208-015-2;PLAID TIE DYE OVERSHIRT;Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;19.99;USD;2024-02-19T08:51:41.127759;jackets;MAN;199
144012;Front of Store;Yes;Clothing;No;743;Zara;314937772-710-2;OVERSHIRT WITH CONTRASTING TOPSTITCHING;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.;59.9;USD;2024-02-19T08:51:41.683535;jackets;MAN;1776
147051;Front of Store;No;Clothing;No;2325;Zara;320278659-251-2;QUILTED STRUCTURED OVERSHIRT;Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.;109.0;USD;2024-02-19T08:51:42.158903;jackets;MAN;1095
185800;End-cap;No;Clothing;Yes;1841;Zara;321993245-500-2;TECHNICAL OVERSHIRT;Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.;109.0;USD;2024-02-19T08:51:42.644399;jackets;MAN;1149
197524;Aisle;Yes;Clothing;Yes;2231;Zara;330590505-500-2;PLAID OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;49.9;USD;2024-02-19T08:51:43.194626;jackets;MAN;784
148823;Aisle;No;Clothing;Yes;2211;Zara;320680326-107-39;SUEDE FISHERMAN SANDALS;Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.;89.9;USD;2024-02-19T09:00:28.426225;shoes;MAN;803
114550;End-cap;No;Clothing;No;2114;Zara;311292244-800-39;ZIPPER MULTIPIECE SNEAKERS;Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.;69.9;USD;2024-02-19T09:00:29.045781;shoes;MAN;1187
125398;Aisle;Yes;Clothing;Yes;1350;Zara;311307610-400-39;SUEDE LACELESS SNEAKERS;Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.;69.9;USD;2024-02-19T09:00:30.065752;shoes;MAN;1286
123985;End-cap;No;Clothing;No;2240;Zara;311302877-203-39;MULTICOLOR SNEAKERS;Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.;69.9;USD;2024-02-19T09:00:30.885861;shoes;MAN;1037
186638;End-cap;Yes;Clothing;No;1296;Zara;311302598-500-39;RETRO RUNNING SNEAKERS;Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.;59.9;USD;2024-02-19T09:00:31.417902;shoes;MAN;1532
167281;End-cap;Yes;Clothing;Yes;892;Zara;311297328-800-39;SUEDE HIGH-TOPS;High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.;59.9;USD;2024-02-19T09:00:32.028826;shoes;MAN;1332
118578;End-cap;No;Clothing;Yes;1678;Zara;311302865-804-39;SUEDE STRAP SANDALS;Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.;49.9;USD;2024-02-19T09:00:32.665359;shoes;MAN;1339
174041;End-cap;No;Clothing;No;2016;Zara;311307489-203-39;MULTIPIECE SNEAKERS;Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.;49.9;USD;2024-02-19T09:00:33.381812;shoes;MAN;1395
127644;Front of Store;No;Clothing;Yes;1498;Zara;311287075-120-39;TOPSTITCH SNEAKERS;Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.;45.9;USD;2024-02-19T09:00:34.017423;shoes;MAN;1418
132007;Aisle;No;Clothing;Yes;2491;Zara;276378605-515-39;RETRO SNEAKERS;Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.;9.99;USD;2024-02-19T09:00:34.990048;shoes;MAN;677
147998;Aisle;No;Clothing;No;2556;Zara;277776476-700-39;RETRO HIGH TOP SNEAKERS;High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.;9.99;USD;2024-02-19T09:00:36.249339;shoes;MAN;868
176666;Aisle;Yes;Clothing;No;2852;Zara;313381662-202-39;MULTI-PIECED RETRO SNEAKERS;Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.;45.9;USD;2024-02-19T09:00:37.077290;shoes;MAN;363
193686;Aisle;Yes;Clothing;No;1899;Zara;311292343-700-39;TASSEL LEATHER LOAFERS;Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.;99.9;USD;2024-02-19T09:00:37.630307;shoes;MAN;1164
163610;Front of Store;Yes;Clothing;No;2466;Zara;311309627-805-39;MOC-TOE SUEDE BOOTS;Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.;89.9;USD;2024-02-19T09:00:38.631330;shoes;MAN;798
170364;Aisle;No;Clothing;No;818;Zara;315851805-800-39;STRAP SANDALS;Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.;45.9;USD;2024-02-19T09:00:39.391693;shoes;MAN;2154
167599;Aisle;No;Clothing;No;1500;Zara;311292644-400-39;SUEDE RETRO SNEAKERS;Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.;59.9;USD;2024-02-19T09:00:40.449320;shoes;MAN;1740
166421;End-cap;Yes;Clothing;No;2878;Zara;311302552-800-39;HIKING BOOTS;Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.;79.9;USD;2024-02-19T09:00:41.705006;shoes;MAN;514
129247;Front of Store;Yes;Clothing;No;2386;Zara;311302532-102-39;SUEDE SNEAKERS;Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.;69.9;USD;2024-02-19T09:00:42.376148;shoes;MAN;587
127314;End-cap;Yes;Clothing;Yes;2076;Zara;311287147-723-39;FAUX SHEARLING LINED SUEDE BOOTS;Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.;99.9;USD;2024-02-19T09:00:43.146819;shoes;MAN;694
111979;Front of Store;No;Clothing;No;2734;Zara;311307332-202-39;CHUNKY SNEAKERS;Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.;59.9;USD;2024-02-19T09:00:43.580910;shoes;MAN;711
120354;Aisle;Yes;Clothing;No;2836;Zara;311282293-131-39;DOUBLE STRAP SUEDE SANDALS;Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.;59.9;USD;2024-02-19T09:00:44.494819;shoes;MAN;448
144848;Front of Store;No;Clothing;No;2193;Zara;311287149-800-39;CHUNKY SOLE CANVAS LACE-UP BOOTS;High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.;89.9;USD;2024-02-19T09:00:45.935135;shoes;MAN;1107
111957;Aisle;Yes;Clothing;No;2164;Zara;311307624-500-39;SUEDE PENNY LOAFERS;Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.;89.9;USD;2024-02-19T09:00:46.629270;shoes;MAN;749
160763;Front of Store;Yes;Clothing;Yes;991;Zara;311282212-800-39;ADHERENT STRIPES SNEAKERS;Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.;45.9;USD;2024-02-19T09:00:47.161331;shoes;MAN;1347
168270;End-cap;Yes;Clothing;Yes;1525;Zara;311292281-203-39;MULTIPIECE SNEAKERS;Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.;69.9;USD;2024-02-19T09:00:47.683414;shoes;MAN;1225
195082;Front of Store;No;Clothing;No;923;Zara;311302515-800-39;CHUNKY SOLE HIGH TOP SNEAKERS;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;69.9;USD;2024-02-19T09:00:48.234772;shoes;MAN;2105
110329;Front of Store;No;Clothing;Yes;2397;Zara;314937773-800-39;CONTRAST SOLE LEATHER SNEAKERS;Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.;69.9;USD;2024-02-19T09:00:48.858592;shoes;MAN;710
147449;End-cap;No;Clothing;No;1191;Zara;316608794-802-39;SUEDE RUNNING SNEAKERS;Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.;69.9;USD;2024-02-19T09:00:49.398791;shoes;MAN;2085
193332;Aisle;Yes;Clothing;No;1237;Zara;319205037-800-39;WOVEN LEATHER SLIDES;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;USD;2024-02-19T09:00:49.884546;shoes;MAN;1346
146804;Aisle;Yes;Clothing;No;1504;Zara;311307495-131-39;SUEDE SNEAKERS;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;69.9;USD;2024-02-19T09:00:51.510009;shoes;MAN;1412
188909;Aisle;Yes;Clothing;Yes;2863;Zara;336449731-712-1;ASYMMETRIC CROPPED KNIT SWEATER;Woven V-neckline long sleeve sweater. Asymmetric hem.;39.9;USD;2024-02-19T09:10:31.877971;sweaters;WOMAN;274
165910;End-cap;Yes;Clothing;No;2760;Zara;313890651-712-2;KNIT SWEATER WITH PEARLS;Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.;69.9;USD;2024-02-19T09:10:32.534246;sweaters;WOMAN;405
136738;Front of Store;No;Clothing;Yes;542;Zara;287414911-803-2;HIGH COLLAR KNIT SWEATER;Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.;7.99;USD;2024-02-19T09:10:33.128884;sweaters;WOMAN;2251
144497;End-cap;Yes;Clothing;Yes;1105;Zara;342171615-104-2;STRIPED KNIT SWEATER;Sweater with high collar and long sleeves. Front zip closure.;49.9;USD;2024-02-19T09:10:33.890995;sweaters;WOMAN;1444
135036;End-cap;Yes;Clothing;No;1435;Zara;314152967-485-2;CABLE KNIT METALLIC SWEATER;Round neck long sleeve sweater. Metallic fabric detail and frayed trim.;49.9;USD;2024-02-19T09:10:34.521463;sweaters;WOMAN;1269
166331;Aisle;Yes;Clothing;Yes;2877;Zara;324186867-642-2;ASYMMETRICAL WOOL AND SILK BLEND SWEATER;Wool and silk blend sweater. Asymmetric neckline and long sleeves.;59.9;USD;2024-02-19T09:10:35.068338;sweaters;WOMAN;337
139789;Aisle;No;Clothing;Yes;1094;Zara;316900618-809-2;WOOL AND CASHMERE BLEND RIB SWEATER;Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.;69.9;USD;2024-02-19T09:10:35.641404;sweaters;WOMAN;1879
118569;Aisle;No;Clothing;Yes;994;Zara;313890645-330-2;ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER;Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.;49.9;USD;2024-02-19T09:10:36.152051;sweaters;WOMAN;1897
155848;End-cap;Yes;Clothing;No;1942;Zara;324597432-800-2;MOCK NECK WOOL AND SILK BLEND KNIT TOP;Wool and silk blend top. High collar and long sleeves.;49.9;USD;2024-02-19T09:10:36.839166;sweaters;WOMAN;969
152563;Front of Store;No;Clothing;Yes;2572;Zara;313890686-731-2;CASHMERE BLEND KNIT SWEATER;Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.;169.0;USD;2024-02-19T09:10:37.484871;sweaters;WOMAN;817
115153;Aisle;No;Clothing;No;1736;Zara;313890650-712-2;ALPACA BLEND OPEN KNIT SWEATER;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;USD;2024-02-19T09:10:38.362632;sweaters;WOMAN;1476
125938;Aisle;Yes;Clothing;Yes;1204;Zara;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;USD;2024-02-19T09:10:38.884024;sweaters;WOMAN;1268
122809;End-cap;No;Clothing;Yes;1592;Zara;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;USD;2024-02-19T09:10:39.415761;sweaters;WOMAN;1453
181502;Front of Store;Yes;Clothing;No;2591;Zara;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;USD;2024-02-19T09:10:39.911179;sweaters;WOMAN;638
182779;End-cap;Yes;Clothing;Yes;2097;Zara;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;USD;2024-02-19T09:10:40.681401;sweaters;WOMAN;849
155674;Front of Store;No;Clothing;No;897;Zara;323218942-800-2;METAL BEAD KNIT SWEATER;Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.;49.9;USD;2024-02-19T09:10:41.519426;sweaters;WOMAN;2351
182866;Aisle;No;Clothing;Yes;1552;Zara;313890656-800-2;KNIT SWEATER WITH BUTTONS;Basic sweater with round neck and long sleeves. Side button details at shoulders.;39.9;USD;2024-02-19T09:10:42.016223;sweaters;WOMAN;1509
148230;Front of Store;Yes;Clothing;No;2494;Zara;321480271-802-2;JEWEL KNIT SWEATER;Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.;59.9;USD;2024-02-19T09:10:42.593244;sweaters;WOMAN;571
126979;Front of Store;No;Clothing;No;2141;Zara;311297787-806-1;KNIT SWEATER WITH PIPING;Round neck long sleeve sweater. Contrasting piping detail. Rib trim.;49.9;USD;2024-02-19T09:10:43.379668;sweaters;WOMAN;1156
135521;End-cap;No;Clothing;Yes;2835;Zara;322677494-446-1;FINE KNIT CROP SWEATER;Cropped fine knit sweater with round neck and long sleeves.;39.9;USD;2024-02-19T09:10:43.883037;sweaters;WOMAN;466
185809;End-cap;No;Clothing;No;622;Zara;313890688-330-1;KNIT SWEATER WITH RIPS;Round neck long sleeve sweater. Openwork detail with rips.;49.9;USD;2024-02-19T09:10:44.463883;sweaters;WOMAN;2353
171520;End-cap;Yes;Clothing;Yes;2901;Zara;322451460-800-1;GATHERED WAIST KNIT SWEATER;Round neck long sleeve sweater. Fitted waist with side ruching.;47.9;USD;2024-02-19T09:10:45.009106;sweaters;WOMAN;363
122926;End-cap;No;Clothing;No;867;Zara;319465261-800-2;KNIT V-NECK SWEATER;V-neck sweater with long sleeves. Rib trim.;45.9;USD;2024-02-19T09:10:45.631804;sweaters;WOMAN;2123
150953;Front of Store;Yes;Clothing;Yes;2434;Zara;317331009-312-2;BASIC FOIL KNIT SWEATER;Round neck long sleeve sweater. Rib trim.;35.9;USD;2024-02-19T09:10:46.121269;sweaters;WOMAN;726
115873;End-cap;Yes;Clothing;Yes;2606;Zara;311297400-803-1;CONTRAST TOPSTITCHING CROP KNIT SWEATER;V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.;59.9;USD;2024-02-19T09:10:46.622912;sweaters;WOMAN;466
115581;Aisle;No;Clothing;Yes;2728;Zara;336449779-104-1;STRIPED CROP KNIT SWEATER;Long sleeve high collar cropped sweater. Frayed hem.;47.9;USD;2024-02-19T09:10:47.341785;sweaters;WOMAN;540
183634;Front of Store;Yes;Clothing;Yes;2778;Zara;324593343-043-2;BASIC KNIT SWEATER;Long sleeve round neck sweater. Side vents at hem. Rib trim.;27.9;USD;2024-02-19T09:10:48.087091;sweaters;WOMAN;259
122484;Aisle;Yes;Clothing;Yes;558;Zara;319473750-809-1;V-NECK KNIT SWEATER;V-neck sweater with long sleeves. Side vents at hem.;47.9;USD;2024-02-19T09:10:48.719383;sweaters;WOMAN;1495
183574;Aisle;Yes;Clothing;Yes;1752;Zara;331789902-808-1;FOIL KNIT CROP SWEATER;Ribbed sweater with round neck and long sleeves. Ripped hem.;47.9;USD;2024-02-19T09:10:49.285266;sweaters;WOMAN;842
185307;Front of Store;No;Clothing;Yes;2743;Zara;300250126-401-2;BASIC 100% WOOL SWEATER;Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.;7.99;USD;2024-02-19T09:10:49.913569;sweaters;WOMAN;534
118719;End-cap;No;Clothing;Yes;1669;Zara;320052978-401-2;COLORBLOCK KNIT CROP SWEATER;Short sweater with round neck and long sleeves.;45.9;USD;2024-02-19T09:10:50.612150;sweaters;WOMAN;1227
134788;Front of Store;No;Clothing;No;2179;Zara;324722597-400-2;FINE KNIT SWEATER;V-neck sweater with long sleeves.;45.9;USD;2024-02-19T09:10:51.189028;sweaters;WOMAN;1013
140142;Front of Store;Yes;Clothing;No;606;Zara;328207551-500-2;KNIT OPEN BACK PEARLY SWEATER;High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.;49.9;USD;2024-02-19T09:10:51.785857;sweaters;WOMAN;1882
153997;End-cap;No;Clothing;Yes;1608;Zara;318131967-800-2;KNIT PEARL SWEATER;Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.;45.9;USD;2024-02-19T09:10:52.485772;sweaters;WOMAN;1274
123230;Aisle;No;Clothing;Yes;880;Zara;324027512-064-2;STRIPED TEXTURED OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.;69.9;USD;2024-02-19T08:51:28.667099;jackets;MAN;2027
154676;Aisle;No;Clothing;No;943;Zara;311292623-712-97;FLEECE OVERSHIRT;Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;69.9;USD;2024-02-19T08:51:29.090402;jackets;MAN;2169
